id;code;name;province_code;canton_code;district_code
3181;14;Margarita;3;5;2
3182;15;Mollejones;3;5;2
3183;16;Pacayitas;3;5;2
3184;17;Pacuare;3;5;2
3185;18;Piedra Grande;3;5;2
3186;19;Porvenir de la Esperanza;3;5;2
3187;20;Puente Alto;3;5;2
3188;21;San Vicente;3;5;2
3189;22;Selva (parte);3;5;2
3190;23;Silencio;3;5;2
3191;24;Sonia.;3;5;2
3192;1;El Seis.;3;5;3
3193;1;Bajos de Bonilla;3;5;4
3194;2;Bolsón (parte);3;5;4
3195;3;Bonilla;3;5;4
3196;4;Buenos Aires;3;5;4
3197;5;Calle Vargas;3;5;4
3198;6;Carmen (parte);3;5;4
3199;7;Esperanza;3;5;4
3200;8;Guayabo Arriba;3;5;4
3201;9;La Central;3;5;4
3202;10;La Fuente;3;5;4
3203;11;Pastora;3;5;4
3204;12;Picada;3;5;4
3205;13;Raicero;3;5;4
3206;14;Reunión;3;5;4
3207;15;San Antonio;3;5;4
3208;16;San Diego;3;5;4
3209;17;Torito (parte).;3;5;4
3210;1;Cooperativa.;3;5;5
3211;2;Bonilla Arriba;3;5;5
3212;3;Buenavista;3;5;5
3213;4;Cas;3;5;5
3214;5;Cimarrones;3;5;5
3215;6;Colonia Guayabo;3;5;5
3216;7;Colonia San Ramón;3;5;5
3217;8;Corralón;3;5;5
3218;9;Dulce Nombre;3;5;5
3219;10;El Dos;3;5;5
3220;11;Fuente;3;5;5
3221;12;Guayabo (parte);3;5;5
3222;13;Líbano;3;5;5
3223;14;Nueva Flor;3;5;5
3224;15;Palomo;3;5;5
3225;16;Pradera;3;5;5
3226;17;Sandoval;3;5;5
3227;18;Santa Tecla;3;5;5
3228;19;Sauce;3;5;5
3229;20;Torito (parte);3;5;5
3230;21;Torito (sur).;3;5;5
3231;1;Angostura;3;5;6
3232;2;Bóveda;3;5;6
3233;3;Buenavista;3;5;6
3234;4;Chitaría;3;5;6
3235;5;Eslabón;3;5;6
3236;6;Isla Bonita (parte);3;5;6
3237;7;Jabillos;3;5;6
3238;8;San Rafael;3;5;6
3239;9;Sitio Mata;3;5;6
3240;10;Yama.;3;5;6
3241;1;Leona (parte).;3;5;7
3242;2;Alto Surtubal;3;5;7
3243;3;Ángeles;3;5;7
3244;4;Bajo Pacuare (norte);3;5;7
3245;5;Cabeza de Buey;3;5;7
3246;6;Cien Manzanas;3;5;7
3247;7;Colonia San Lucas;3;5;7
3248;8;Colonia Silencio;3;5;7
3249;9;Colonias;3;5;7
3250;10;Mata de Guineo;3;5;7
3251;11;Nubes;3;5;7
3252;12;Paulina;3;5;7
3253;13;Sacro;3;5;7
3254;14;San Bosco;3;5;7
3255;15;Selva (parte).;3;5;7
3256;1;Bajo Pacuare (sur);3;5;8
3257;2;Dos Amigos;3;5;8
3258;3;Dulce Nombre;3;5;8
3259;4;Guineal;3;5;8
3260;5;Jicotea;3;5;8
3261;6;Mina;3;5;8
3262;7;Morado;3;5;8
3263;8;Quebradas;3;5;8
3264;9;San Martín;3;5;8
3265;10;San Rafael;3;5;8
3266;11;Tacotal.;3;5;8
3267;1;Aquiares;3;5;9
3268;2;Bolsón (parte);3;5;9
3269;3;Carmen (parte);3;5;9
3270;4;Río Claro;3;5;9
3271;5;San Rafael;3;5;9
3272;6;Verbena Norte;3;5;9
3273;7;Verbena Sur.;3;5;9
3274;1;Alto June;3;5;10
3275;2;Corozal;3;5;10
3276;3;Flor;3;5;10
3277;4;Guanacasteca;3;5;10
3278;5;Isla Bonita(parte);3;5;10
3279;6;Pilón de Azúcar;3;5;10
3280;7;San Pablo;3;5;10
3281;8;Sol.;3;5;10
3282;1;Azul;3;5;11
3283;2;Ánimas;3;5;11
3284;3;Alto de Varas (Alto Varal);3;5;11
3285;4;Guayabo (parte);3;5;11
3286;5;Jesús María;3;5;11
3287;6;La Isabel;3;5;11
3288;7;San Martín.;3;5;11
3289;1;Carolina;3;5;12
3290;2;Chirripó Abajo (parte);3;5;12
3291;3;Chirripó Arriba;3;5;12
3292;4;Damaris;3;5;12
3293;5;;3;5;12
3294;6;Fortuna;3;5;12
3295;7;Jekui;3;5;12
3296;8;Moravia;3;5;12
3297;9;Namaldí;3;5;12
3298;10;Pacuare arriba;3;5;12
3299;11;Paso Marcos;3;5;12
3300;12;Tsipiri (Platanillo);3;5;12
3301;13;Playa Hermosa;3;5;12
3302;14;Porvenir;3;5;12
3303;15;Raíz de Hule;3;5;12
3304;16;Río Blanco;3;5;12
3305;17;Santubal;3;5;12
3306;18;Surí;3;5;12
3307;19;Vereh;3;5;12
3308;20;Quetzal.;3;5;12
3309;1;Lourdes;3;6;1
3310;2;Patalillo.;3;6;1
3311;3;Buenavista;3;6;1
3312;4;Buenos Aires;3;6;1
3313;5;Charcalillos;3;6;1
3314;6;Encierrillo;3;6;1
3315;7;Los Pinos (Coliblanco);3;6;1
3316;8;Llano Grande;3;6;1
3317;9;Pascón;3;6;1
3318;10;Pastora;3;6;1
3319;11;Plantón;3;6;1
3320;12;San Martín (Irazú Sur);3;6;1
3321;13;San Rafael de Irazú.;3;6;1
3322;1;Bajo Malanga;3;6;2
3323;2;Aguas (parte);3;6;2
3324;3;Bajo Solano;3;6;2
3325;4;Ciudad del Cielo;3;6;2
3326;5;Descanso;3;6;2
3327;6;El Alto;3;6;2
3328;7;Mata de Guineo;3;6;2
3329;8;Monticel.;3;6;2
3330;1;Bajo Abarca;3;6;3
3331;2;Lourdes (Callejón);3;6;3
3332;3;Coliblanco;3;6;3
3333;4;Santa Teresa.;3;6;3
3334;1;Alto Cerrillos (Corazón de Jesús);3;7;1
3335;2;Artavia;3;7;1
3336;3;Barrial;3;7;1
3337;4;Bosque;3;7;1
3338;5;Breñas;3;7;1
3339;6;Caballo Blanco (parte);3;7;1
3340;7;Chircagre;3;7;1
3341;8;Flores;3;7;1
3342;9;Gamboa;3;7;1
3343;10;José Jesús Méndez;3;7;1
3344;11;Juan Pablo II;3;7;1
3345;12;Sagrada Familia;3;7;1
3346;13;Monseñor Sanabria.;3;7;1
3347;14;Cuesta Chinchilla;3;7;1
3348;15;Llano.;3;7;1
3349;1;Mata de Mora;3;7;2
3350;2;Páez (parte);3;7;2
3351;3;Paso Ancho;3;7;2
3352;4;San Cayetano.;3;7;2
3353;1;Maya;3;7;3
3354;2;Cruce;3;7;3
3355;3;Pisco;3;7;3
3356;4;Sanabria;3;7;3
3357;5;San Juan de Chicuá.;3;7;3
3358;1;Aguas (parte);3;7;4
3359;2;Barrionuevo;3;7;4
3360;3;Boquerón;3;7;4
3361;4;Capira;3;7;4
3362;5;Oratorio.;3;7;4
3363;1;Cuesta Quemados;3;7;5
3364;2;Pasquí;3;7;5
3365;3;Platanillal;3;7;5
3366;4;San Gerardo;3;7;5
3367;5;San Juan;3;7;5
3368;6;San Martín;3;7;5
3369;7;San Pablo;3;7;5
3370;8;Titoral.;3;7;5
3371;1;Asunción;3;8;1
3372;2;Barahona;3;8;1
3373;3;Barrio Nuevo;3;8;1
3374;4;Colonia;3;8;1
3375;5;Chavarría;3;8;1
3376;6;Sabana;3;8;1
3377;7;Sabana Grande;3;8;1
3378;8;San Rafael;3;8;1
3379;9;Santa Gertrudis;3;8;1
3380;10;Sauces;3;8;1
3381;11;Silo;3;8;1
3382;12;Viento Fresco.;3;8;1
3383;1;Guatuso;3;8;2
3384;2;Higuito;3;8;2
3385;3;Potrerillos.;3;8;2
3386;4;Altamiradas;3;8;2
3387;5;Alto San Francisco;3;8;2
3388;6;Bajo Gloria;3;8;2
3389;7;Bajos de León;3;8;2
3390;8;Barrancas (parte);3;8;2
3391;9;Cangreja;3;8;2
3392;10;Cañón (parte);3;8;2
3393;11;Casablanca;3;8;2
3394;12;Casamata;3;8;2
3395;13;Cascajal;3;8;2
3396;14;Conventillo;3;8;2
3397;15;Cruces;3;8;2
3398;16;Cruz;3;8;2
3399;17;Chonta (parte);3;8;2
3400;18;Damita;3;8;2
3401;19;Dos Amigos;3;8;2
3402;20;Empalme (parte);3;8;2
3403;21;Esperanza;3;8;2
3404;22;Estrella;3;8;2
3405;23;Guayabal (parte);3;8;2
3406;24;La Luchita;3;8;2
3407;25;La Paz;3;8;2
3408;26;Macho Gaff;3;8;2
3409;27;Montserrat;3;8;2
3410;28;Ojo de Agua (parte);3;8;2
3411;29;Palmital;3;8;2
3412;30;Palmital Sur;3;8;2
3413;31;Palo Verde;3;8;2
3414;32;Paso Macho (parte);3;8;2
3415;33;Purires (parte);3;8;2
3416;34;Salsipuedes (parte);3;8;2
3417;35;San Cayetano;3;8;2
3418;36;Surtubal;3;8;2
3419;37;Tres de Junio;3;8;2
3420;38;Vara del Roble.;3;8;2
3421;1;Achiotillo;3;8;3
3422;2;Barrancas (parte);3;8;3
3423;3;Bodocal;3;8;3
3424;4;Garita (parte);3;8;3
3425;5;Purires (parte);3;8;3
3426;6;Tablón.;3;8;3
3427;1;Bajo Zopilote;3;8;4
3428;2;Caragral;3;8;4
3429;3;Común.;3;8;4
3430;1;Ángeles;4;1;1
3431;2;Carmen;4;1;1
3432;3;Corazón de Jesús;4;1;1
3433;4;Chino;4;1;1
3434;5;Estadio;4;1;1
3435;6;Fátima;4;1;1
3436;7;Guayabal;4;1;1
3437;8;La India;4;1;1
3438;9;Lourdes;4;1;1
3439;10;Hospital;4;1;1
3440;11;María Auxiliadora (parte);4;1;1
3441;12;Oriente;4;1;1
3442;13;Pirro;4;1;1
3443;14;Puebla (parte);4;1;1
3444;15;Rancho Chico;4;1;1
3445;16;San Fernando;4;1;1
3446;17;San Vicente.;4;1;1
3447;1;Burío;4;1;2
3448;2;Carbonal;4;1;2
3449;3;Cubujuquí;4;1;2
3450;4;España;4;1;2
3451;5;Labrador;4;1;2
3452;6;Mercedes Sur;4;1;2
3453;7;Monte Bello;4;1;2
3454;8;San Jorge;4;1;2
3455;9;Santa Inés.;4;1;2
3456;1;Aries;4;1;3
3457;2;Aurora (parte);4;1;3
3458;3;Bernardo Benavides;4;1;3
3459;4;Chucos;4;1;3
3460;5;El Cristo (parte);4;1;3
3461;6;Esmeralda;4;1;3
3462;7;Esperanza;4;1;3
3463;8;Granada;4;1;3
3464;9;Gran Samaria;4;1;3
3465;10;Guararí;4;1;3
3466;11;Lagos;4;1;3
3467;12;Malinches;4;1;3
3468;13;Mayorga (parte);4;1;3
3469;14;Nísperos 3;4;1;3
3470;15;Palma;4;1;3
3471;16;Trébol;4;1;3
3472;17;Tropical.;4;1;3
3473;1;Arcos;4;1;4
3474;2;Aurora (parte);4;1;4
3475;3;Bajos del Virilla (San Rafael);4;1;4
3476;4;Cariari (parte);4;1;4
3477;5;Carpintera;4;1;4
3478;6;El Cristo (parte);4;1;4
3479;7;Lagunilla;4;1;4
3480;8;Linda del Norte;4;1;4
3481;9;Mayorga (parte);4;1;4
3482;10;Monterrey;4;1;4
3483;11;Pitahaya;4;1;4
3484;12;Pueblo Nuevo;4;1;4
3485;13;Valencia (parte);4;1;4
3486;14;Vista Nosara.;4;1;4
3487;1;Jesús María;4;1;5
3488;2;Legua;4;1;5
3489;3;Legua de Barva;4;1;5
3490;4;Montaña Azul;4;1;5
3491;5;San Rafael;4;1;5
3492;6;Virgen del Socorro (parte).;4;1;5
3493;1;Don Abraham;4;2;1
3494;2;San Bartolomé.;4;2;1
3495;1;Bosque;4;2;2
3496;2;Calle Amada;4;2;2
3497;3;Calle Los Naranjos;4;2;2
3498;4;Espinos;4;2;2
3499;5;Máquina;4;2;2
3500;6;Mirador;4;2;2
3501;7;Morazán;4;2;2
3502;8;Puente Salas;4;2;2
3503;9;Segura;4;2;2
3504;10;Vista Llana.;4;2;2
3505;1;Barrios (Barva): Cementerio;4;2;3
3506;2;Ibís.;4;2;3
3507;3;Buenavista.;4;2;3
3508;1;Bello Higuerón;4;2;4
3509;2;Los Luises;4;2;4
3510;3;Plantación;4;2;4
3511;4;Pórtico.;4;2;4
3512;1;Doña Iris;4;2;5
3513;2;Jardines del Beneficio;4;2;5
3514;3;Paso Viga (parte);4;2;5
3515;4;Pedregal.;4;2;5
3516;5;Getsemaní (parte);4;2;5
3517;6;Palmar (parte).;4;2;5
3518;1;Gallito;4;2;6
3519;2;Monte Alto;4;2;6
3520;3;Cipresal;4;2;6
3521;4;Doña Blanca;4;2;6
3522;5;Doña Elena;4;2;6
3523;6;Higuerón;4;2;6
3524;7;Huacalillo;4;2;6
3525;8;El Collado;4;2;6
3526;9;Meseta;4;2;6
3527;10;Paso Llano;4;2;6
3528;11;Plan de Birrí;4;2;6
3529;12;Porrosatí;4;2;6
3530;13;Roblealto;4;2;6
3531;14;Sacramento;4;2;6
3532;15;San Martín;4;2;6
3533;16;San Miguel;4;2;6
3534;17;Santa Clara;4;2;6
3535;18;Zapata.;4;2;6
3536;1;Barro de Olla;4;3;2
3537;2;Calle Don Pedro;4;3;2
3538;3;Quintana;4;3;2
3539;4;Yurusti.;4;3;2
3540;1;Canoa (parte);4;3;3
3541;2;Castilla;4;3;3
3542;3;Cuesta Rojas;4;3;3
3543;4;Montero;4;3;3
3544;5;Socorro;4;3;3
3545;6;Villa Rossi.;4;3;3
3546;1;Represa.;4;3;4
3547;1;Barquero;4;3;5
3548;2;Higinia;4;3;5
3549;3;Pacífica.;4;3;5
3550;1;La Cooperativa;4;3;6
3551;2;Pedro León;4;3;6
3552;3;Primero de Mayo;4;3;6
3553;4;Quisqueya;4;3;6
3554;5;Rinconada;4;3;6
3555;6;Valencia (parte).;4;3;6
3556;1;Calle Vieja;4;3;7
3557;2;Lourdes;4;3;7
3558;3;Quebradas (parte).;4;3;7
3559;1;Caballero.;4;3;8
3560;2;Canoa (parte).;4;3;8
3561;1;Trompezón.;4;4;1
3562;1;Betania;4;4;2
3563;2;Rosales (parte).;4;4;2
3564;1;Cinco Esquinas;4;4;3
3565;2;Lotes Moreira;4;4;3
3566;3;San Juan Arriba;4;4;3
3567;1;Altagracia;4;4;4
3568;2;Birrí;4;4;4
3569;3;Calle Quirós (parte);4;4;4
3570;4;Catalina;4;4;4
3571;5;Común (parte);4;4;4
3572;6;Cuesta Colorada;4;4;4
3573;7;Guachipelines;4;4;4
3574;8;Guaracha;4;4;4
3575;9;Ulises.;4;4;4
3576;1;Amapola;4;4;5
3577;2;Cartagos;4;4;5
3578;3;Chagüite;4;4;5
3579;4;Giralda;4;4;5
3580;5;Guararí;4;4;5
3581;6;Tranquera.;4;4;5
3582;1;Marías;4;4;6
3583;2;Purabá;4;4;6
3584;3;San Bosco.;4;4;6
3585;4;Calle Quirós (parte);4;4;6
3586;5;Común (parte);4;4;6
3587;6;Lajas.;4;4;6
3588;1;Amistad;4;5;1
3589;2;Matasano (parte);4;5;1
3590;3;Paso Viga (parte).;4;5;1
3591;1;Bajo Molinos;4;5;2
3592;2;Joya;4;5;2
3593;3;Matasano (parte);4;5;2
3594;4;Peralta;4;5;2
3595;5;Santísima Trinidad.;4;5;2
3596;1;Jardines de Roma;4;5;3
3597;2;Jardines Universitarios;4;5;3
3598;3;Suiza.;4;5;3
3599;1;Paso Viga (parte);4;5;4
3600;2;Saca.;4;5;4
3601;3;Calle Hernández (parte);4;5;4
3602;4;Castillo;4;5;4
3603;5;Cerro Redondo;4;5;4
3604;6;Getsemaní (parte);4;5;4
3605;7;Joaquina;4;5;4
3606;8;Lobos;4;5;4
3607;9;Montecito;4;5;4
3608;10;Palmar (parte);4;5;4
3609;11;Puente Piedra (parte);4;5;4
3610;12;Quintanar de la Sierra;4;5;4
3611;13;Uvita.;4;5;4
3612;1;Palenque;4;5;5
3613;2;Anonos;4;5;5
3614;3;Burial;4;5;5
3615;4;Calle Chávez (parte);4;5;5
3616;5;Calle Hernández (parte);4;5;5
3617;6;Ciénagas;4;5;5
3618;7;Charquillo;4;5;5
3619;8;Mora;4;5;5
3620;9;Pilas;4;5;5
3621;10;Puente Piedra (parte);4;5;5
3622;11;Tierra Blanca (parte);4;5;5
3623;12;Turú.;4;5;5
3624;1;Calle Cementerio;4;6;1
3625;2;Colonia Isidreña;4;6;1
3626;3;Cooperativa;4;6;1
3627;4;Cristo Rey;4;6;1
3628;5;El Volador;4;6;1
3629;6;Villaval.;4;6;1
3630;1;Santa Cruz.;4;6;2
3631;2;El Arroyo;4;6;2
3632;3;Huacalillos;4;6;2
3633;4;Santa Cecilia (parte);4;6;2
3634;5;Santa Elena;4;6;2
3635;6;Trapiche;4;6;2
3636;7;Yerbabuena.;4;6;2
3637;1;Alhajas;4;6;3
3638;2;Calle Caricias;4;6;3
3639;3;Calle Chávez (parte);4;6;3
3640;4;Santa Cecilia;4;6;3
3641;1;Aguacate;4;6;4
3642;2;Astillero;4;6;4
3643;3;Quebradas (parte);4;6;4
3644;4;Rinconada;4;6;4
3645;5;Tierra Blanca (parte);4;6;4
3646;6;Vallevistar;4;6;4
3647;7;Viento Fresco.;4;6;4
3648;1;Chompipes (parte);4;7;1
3649;2;Escobal;4;7;1
3650;3;Labores (parte);4;7;1
3651;4;San Vicente;4;7;1
3652;5;Zaiquí.;4;7;1
3653;1;Fuente;4;7;2
3654;2;Labores (parte);4;7;2
3655;3;Vista Linda;4;7;2
3656;4;Cristo Rey (parte).;4;7;2
3657;5;Echeverría (parte).;4;7;2
3658;1;Arbolito;4;7;3
3659;2;Bonanza;4;7;3
3660;3;Bosques de Doña Rosa;4;7;3
3661;4;Cariari (parte);4;7;3
3662;5;Chompipes (parte);4;7;3
3663;6;Cristo Rey (parte).;4;7;3
3664;1;Campanario;4;8;1
3665;2;Joaquineños;4;8;1
3666;3;Luisiana;4;8;1
3667;4;Santa Marta;4;8;1
3668;5;Trinidad;4;8;1
3669;6;Villa Lico;4;8;1
3670;7;Villa María.;4;8;1
3671;1;Barrantes;4;8;2
3672;2;Ugalde.;4;8;2
3673;1;Ángeles;4;8;3
3674;2;Año 2000;4;8;3
3675;3;Cristo Rey (parte);4;8;3
3676;4;Geranios;4;8;3
3677;5;Las Hadas;4;8;3
3678;6;Santa Elena;4;8;3
3679;7;Siglo Veintiuno.;4;8;3
3680;8;Echeverría (parte).;4;8;3
3681;1;Acapulco;4;9;1
3682;2;Amada;4;9;1
3683;3;Asovigui;4;9;1
3684;4;Colonial;4;9;1
3685;5;Cruces;4;9;1
3686;6;Doña Nina;4;9;1
3687;7;Irazú;4;9;1
3688;8;Irma;4;9;1
3689;9;July;4;9;1
3690;10;María Auxiliadora (parte);4;9;1
3691;11;Nueva Jerusalén;4;9;1
3692;12;Pastoras;4;9;1
3693;13;Puebla (parte);4;9;1
3694;14;Santa Isabel;4;9;1
3695;15;Villa Cortés;4;9;1
3696;16;Villa Dolores;4;9;1
3697;17;Villa Quintana;4;9;1
3698;18;Uriche;4;9;1
3699;19;Uruca.;4;9;1
3700;20;Corobicí;4;9;1
3701;21;Estrella;4;9;1
3702;22;Rincón de Ricardo;4;9;1
3703;23;Santa Fe.;4;9;1
3704;1;Colina;4;10;1
3705;2;Esperanza;4;10;1
3706;3;Jardín;4;10;1
3707;4;Loma Linda;4;10;1
3708;5;Progreso.;4;10;1
3709;6;Achiote;4;10;1
3710;7;Ahogados;4;10;1
3711;8;Arbolitos (parte);4;10;1
3712;9;Arrepentidos;4;10;1
3713;10;Boca Ceiba;4;10;1
3714;11;Boca Río Sucio;4;10;1
3715;12;Bun;4;10;1
3716;13;Cabezas;4;10;1
3717;14;Canfín;4;10;1
3718;15;Caño Negro;4;10;1
3719;16;Cerro Negro (Parte);4;10;1
3720;17;Colonia San José;4;10;1
3721;18;Coyol;4;10;1
3722;19;Cristo Rey;4;10;1
3723;20;Chilamate;4;10;1
3724;21;El Progreso;4;10;1
3725;22;Esperanza;4;10;1
3726;23;Estrellales;4;10;1
3727;24;Guaria;4;10;1
3728;25;Jardín;4;10;1
3729;26;Jormo;4;10;1
3730;27;Las Marías;4;10;1
3731;28;Las Orquídeas;4;10;1
3732;29;Los Lirios;4;10;1
3733;30;Malinche;4;10;1
3734;31;Media Vuelta;4;10;1
3735;32;Medias (parte);4;10;1
3736;33;Muelle;4;10;1
3737;34;Naranjal;4;10;1
3738;35;Nogal;4;10;1
3739;36;Pavas;4;10;1
3740;37;Rojomaca;4;10;1
3741;38;San José;4;10;1
3742;39;San Julián;4;10;1
3743;40;Tres Rosales;4;10;1
3744;41;Vega de Sardinal (parte);4;10;1
3745;42;Zapote.;4;10;1
3746;1;Ángeles;4;10;2
3747;2;Arbolitos (parte);4;10;2
3748;3;Bajos de Chilamate;4;10;2
3749;4;Boca Sardinal;4;10;2
3750;5;Bosque;4;10;2
3751;6;Búfalo;4;10;2
3752;7;Delicias;4;10;2
3753;8;El Uno;4;10;2
3754;9;Esquipulas;4;10;2
3755;10;Las Palmitas;4;10;2
3756;11;Laquí;4;10;2
3757;12;Lomas;4;10;2
3758;13;Llano Grande;4;10;2
3759;14;Magsaysay;4;10;2
3760;15;Masaya;4;10;2
3761;16;Medias (parte);4;10;2
3762;17;Pangola;4;10;2
3763;18;Pozo Azul;4;10;2
3764;19;Quebrada Grande;4;10;2
3765;20;Río Magdaleno;4;10;2
3766;21;Roble;4;10;2
3767;22;San Gerardo (parte);4;10;2
3768;23;San Isidro;4;10;2
3769;24;San José Sur;4;10;2
3770;25;San Ramón;4;10;2
3771;26;La Delia;4;10;2
3772;27;Sardinal;4;10;2
3773;28;Tirimbina;4;10;2
3774;29;Vega de Sardinal (parte);4;10;2
3775;30;Venados.;4;10;2
3776;1;Bambuzal;4;10;3
3777;2;Cerro Negro (parte);4;10;3
3778;3;Colonia Bambú;4;10;3
3779;4;Colonia Colegio;4;10;3
3780;5;Colonia Esperanza;4;10;3
3781;6;Colonia Huetar;4;10;3
3782;7;Colonia Nazareth;4;10;3
3783;8;Colonia Victoria;4;10;3
3784;9;Colonia Villalobos;4;10;3
3785;10;Cubujuquí;4;10;3
3786;11;Chiripa;4;10;3
3787;12;Fátima;4;10;3
3788;13;Flaminia;4;10;3
3789;14;Finca Uno;4;10;3
3790;15;Finca Dos;4;10;3
3791;16;Finca Tres;4;10;3
3792;17;Finca Cinco;4;10;3
3793;18;Finca Agua;4;10;3
3794;19;Finca Zona Siete;4;10;3
3795;20;Finca Zona Ocho;4;10;3
3796;21;Finca Zona Diez;4;10;3
3797;22;Finca Zona Once;4;10;3
3798;23;Isla;4;10;3
3799;24;Isla Grande;4;10;3
3800;25;Isla Israel;4;10;3
3801;26;La Conquista;4;10;3
3802;27;La Chávez;4;10;3
3803;28;La Vuelta;4;10;3
3804;29;Rambla;4;10;3
3805;30;Pedernales;4;10;3
3806;31;Platanera;4;10;3
3807;32;Río Frío;4;10;3
3808;33;San Bernardino;4;10;3
3809;34;San Luis;4;10;3
3810;35;Santa Clara;4;10;3
3811;36;Tapa Viento;4;10;3
3812;37;Ticarí;4;10;3
3813;38;Tigre;4;10;3
3814;39;Villa Isabel;4;10;3
3815;40;Villa Nueva.;4;10;3
3816;1;Caño San Luis;4;10;4
3817;2;Chimurria;4;10;4
3818;3;Chirriposito;4;10;4
3819;4;Delta;4;10;4
3820;5;Gaspar;4;10;4
3821;6;Lagunilla;4;10;4
3822;7;La Lucha;4;10;4
3823;8;Tigra.;4;10;4
3824;1;Caño Tambor;4;10;5
3825;2;Copalchí;4;10;5
3826;3;Cureña;4;10;5
3827;4;Paloseco;4;10;5
3828;5;Remolinito;4;10;5
3829;6;Tambor;4;10;5
3830;7;Tierrabuena;4;10;5
3831;8;Trinidad;4;10;5
3832;9;Unión del Toro;4;10;5
3833;10;Vuelta Cabo de Hornos.;4;10;5
3834;1;Alaska;5;1;1
3835;2;Ángeles;5;1;1
3836;3;Buenos Aires;5;1;1
3837;4;Capulín;5;1;1
3838;5;Cerros;5;1;1
3839;6;Condega;5;1;1
3840;7;Corazón de Jesús;5;1;1
3841;8;Curime;5;1;1
3842;9;Choricera;5;1;1
3843;10;Chorotega;5;1;1
3844;11;Gallera;5;1;1
3845;12;Guaria;5;1;1
3846;13;Jícaro;5;1;1
3847;14;La Carreta;5;1;1
3848;15;Llano La Cruz;5;1;1
3849;16;Mocho (Santa Lucía);5;1;1
3850;17;Moracia;5;1;1
3851;18;Nazareth;5;1;1
3852;19;Pueblo Nuevo;5;1;1
3853;20;Sabanero;5;1;1
3854;21;San Miguel;5;1;1
3855;22;San Roque;5;1;1
3856;23;Sitio;5;1;1
3857;24;Veinticinco de Julio;5;1;1
3858;25;Victoria;5;1;1
3859;26;Villanueva.;5;1;1
3860;27;Arena;5;1;1
3861;28;Caraña;5;1;1
3862;29;Isleta (parte);5;1;1
3863;30;Juanilama;5;1;1
3864;31;Montañita;5;1;1
3865;32;Paso Tempisque (parte);5;1;1
3866;33;Pelón de la Bajura;5;1;1
3867;34;Polvazales;5;1;1
3868;35;Roble de Sabana;5;1;1
3869;36;Rodeito;5;1;1
3870;37;Salto (parte);5;1;1
3871;38;San Benito;5;1;1
3872;39;San Hernán;5;1;1
3873;40;San Lucas;5;1;1
3874;41;Santa Ana;5;1;1
3875;42;Terreros;5;1;1
3876;43;Zanjita.;5;1;1
3877;1;Alcántaro;5;1;2
3878;2;Buenavista;5;1;2
3879;3;Guayacán;5;1;2
3880;4;Pochote.;5;1;2
3881;5;Brisas;5;1;2
3882;6;Cedro;5;1;2
3883;7;Congo;5;1;2
3884;8;Cueva;5;1;2
3885;9;Fortuna;5;1;2
3886;10;Irigaray;5;1;2
3887;11;Lilas;5;1;2
3888;12;Pacayales;5;1;2
3889;13;Panamacito;5;1;2
3890;14;Pedregal;5;1;2
3891;15;Pital;5;1;2
3892;16;Pueblo Nuevo.;5;1;2
3893;1;Lourdes;5;1;3
3894;2;San Antonio.;5;1;3
3895;3;Ángeles;5;1;3
3896;4;Argentina;5;1;3
3897;5;Buenavista;5;1;3
3898;6;Consuelo.;5;1;3
3899;1;Bejuco;5;1;4
3900;2;Los Lagos;5;1;4
3901;3;Nacascolo;5;1;4
3902;4;Oratorio;5;1;4
3903;5;Puerto Culebra;5;1;4
3904;6;Triunfo.;5;1;4
3905;1;Gallo;5;1;5
3906;2;San Rafael.;5;1;5
3907;3;Colorado;5;1;5
3908;4;Curubandé;5;1;5
3909;5;Porvenir.;5;1;5
3910;1;Los Ángeles;5;2;1
3911;2;Barro Negro;5;2;1
3912;3;Cananga;5;2;1
3913;4;Carmen;5;2;1
3914;5;Chorotega;5;2;1
3915;6;Guadalupe;5;2;1
3916;7;Granja;5;2;1
3917;8;San Martín;5;2;1
3918;9;Santa Lucía;5;2;1
3919;10;Virginia.;5;2;1
3920;11;Cabeceras;5;2;1
3921;12;Caimital;5;2;1
3922;13;Carreta;5;2;1
3923;14;Casitas;5;2;1
3924;15;Cerro Verde;5;2;1
3925;16;Cerro Redondo;5;2;1
3926;17;Cola de Gallo;5;2;1
3927;18;Cuesta;5;2;1
3928;19;Cuesta Buenos Aires;5;2;1
3929;20;Curime;5;2;1
3930;21;Chivo;5;2;1
3931;22;Dulce Nombre;5;2;1
3932;23;Esperanza Norte;5;2;1
3933;24;Estrella;5;2;1
3934;25;Gamalotal;5;2;1
3935;26;Garcimuñóz;5;2;1
3936;27;Guaitil;5;2;1
3937;28;Guastomatal;5;2;1
3938;29;Guineas;5;2;1
3939;30;Hondores;5;2;1
3940;31;Jobo;5;2;1
3941;32;Juan Díaz;5;2;1
3942;33;Lajas;5;2;1
3943;34;Loma Caucela;5;2;1
3944;35;Miramar (noroeste);5;2;1
3945;36;Nambí;5;2;1
3946;37;Oriente;5;2;1
3947;38;Los Planes;5;2;1
3948;39;Pedernal;5;2;1
3949;40;Picudas;5;2;1
3950;41;Pilahonda;5;2;1
3951;42;Pilas;5;2;1
3952;43;Pilas Blancas;5;2;1
3953;44;Piragua;5;2;1
3954;45;Ponedero;5;2;1
3955;46;Quirimán;5;2;1
3956;47;Quirimancito;5;2;1
